object	program	c_insns	rust_insns	c_entry	rust_entry	c_funcs	rust_funcs	c_stack	rust_stack	c_alu64	c_alu32	c_ldx_stack	c_stx_stack	c_ldx_mem	c_stx_mem	c_ld_imm64	c_branch	c_goto	c_call_helper	c_call_bpf2bpf	c_call_kfunc	c_atomic	c_endian	c_exit	c_ld_abs_ind	c_other	rust_alu64	rust_alu32	rust_ldx_stack	rust_stx_stack	rust_ldx_mem	rust_stx_mem	rust_ld_imm64	rust_branch	rust_goto	rust_call_helper	rust_call_bpf2bpf	rust_call_kfunc	rust_atomic	rust_endian	rust_exit	rust_ld_abs_ind	rust_other
get_func_args_test	fmod_ret/bpf_modify_return_test:fmod_ret_test	70	67	70	67	1	1	32	32	20	18	3	4	5	5	2	7	0	5	0	0	0	0	1	0	0	20	15	3	4	5	5	2	7	0	5	0	0	0	0	1	0	0
get_func_args_test	tp_btf/bpf_testmod_fentry_test1_tp:tp_test1	39	38	39	38	1	1	16	16	11	10	1	2	2	3	2	4	0	3	0	0	0	0	1	0	0	10	10	1	2	2	3	2	4	0	3	0	0	0	0	1	0	0
get_func_args_test	tp_btf/bpf_testmod_fentry_test2_tp:tp_test2	56	55	56	55	1	1	24	24	15	16	2	3	3	4	2	6	0	4	0	0	0	0	1	0	0	14	16	2	3	3	4	2	6	0	4	0	0	0	0	1	0	0
get_func_ip_fsession_test	fsession/bpf_fentry_test1:test1	18	17	18	17	1	1	0	0	2	4	0	0	0	1	6	2	0	1	1	0	0	0	1	0	0	2	3	0	0	0	1	6	2	0	1	1	0	0	0	1	0	0
get_func_ip_uprobe_test	uprobe//proc/self/exe:uprobe_trigger_body+1:test1	13	13	13	13	1	1	0	0	1	3	0	0	1	1	4	1	0	1	0	0	0	0	1	0	0	1	3	0	0	1	1	4	1	0	1	0	0	0	0	1	0	0
get_smp_processor_id	raw_tp:call_bpf_get_smp_processor_id	6	7	6	7	1	1	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0
getpeername4_prog	cgroup/getpeername4:getpeername_v4_prog	6	4	6	4	1	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
getpeername6_prog	cgroup/getpeername6:getpeername_v6_prog	12	9	12	9	1	1	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	4	0	0	0	0	0	0	0	1	0	0
getsockname6_prog	cgroup/getsockname6:getsockname_v6_prog	12	9	12	9	1	1	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	4	0	0	0	0	0	0	0	1	0	0
htab_update	?fentry/bpf_obj_cancel_fields:bpf_obj_cancel_fields	28	23	28	23	1	1	32	28	10	2	0	4	1	1	6	1	0	2	0	0	0	0	1	0	0	6	1	0	4	1	1	6	1	0	2	0	0	0	0	1	0	0
ima	lsm.s/bprm_committed_creds:bprm_committed_creds	43	43	43	5	1	2	8	8	12	2	2	1	5	1	8	5	1	5	0	0	0	0	1	0	0	11	3	2	1	5	1	6	5	1	5	1	0	0	0	2	0	0
ima	lsm.s/bprm_creds_for_exec:bprm_creds_for_exec	48	49	48	3	1	3	8	8	12	3	2	1	6	1	10	6	1	5	0	0	0	0	1	0	0	11	3	2	1	6	1	8	6	1	5	2	0	0	0	3	0	0
ima	lsm.s/kernel_read_file:kernel_read_file	62	81	62	2	1	4	8	8	13	6	2	1	9	1	12	10	1	6	0	0	0	0	1	0	0	15	15	2	1	9	1	12	11	2	6	3	0	0	0	4	0	0
kfunc_call_destructive	tc:kfunc_destructive_test	3	3	3	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
kfunc_call_race	tc:kfunc_call_fail	4	4	4	4	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
kfunc_module_order	classifier:call_kfunc_xy	13	13	13	13	1	1	0	0	0	8	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	8	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0
kfunc_module_order	classifier:call_kfunc_yx	13	13	13	13	1	1	0	0	0	8	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	8	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0
kprobe_multi	fentry/bpf_modify_return_test:trigger	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kprobe_multi	kprobe.multi:test_kprobe_manual	203	202	4	4	2	2	0	0	9	3	0	0	18	1	100	51	15	3	1	0	0	0	2	0	0	6	3	0	0	18	15	100	51	3	3	1	0	0	0	2	0	0
kprobe_multi	kprobe.multi:test_kprobe_testmod	30	54	30	4	1	2	0	0	6	1	0	0	1	1	14	4	0	2	0	0	0	0	1	0	0	3	3	0	0	1	5	26	8	3	2	1	0	0	0	2	0	0
kprobe_multi	kprobe.multi/bpf_fentry_tes??:test_kprobe	203	202	4	4	2	2	0	0	9	3	0	0	18	1	100	51	15	3	1	0	0	0	2	0	0	6	3	0	0	18	15	100	51	3	3	1	0	0	0	2	0	0
kprobe_multi	kretprobe.multi:test_kretprobe_manual	203	202	4	4	2	2	0	0	9	3	0	0	18	1	100	51	15	3	1	0	0	0	2	0	0	6	3	0	0	18	15	100	51	3	3	1	0	0	0	2	0	0
kprobe_multi	kretprobe.multi:test_kretprobe_testmod	30	54	30	4	1	2	0	0	6	1	0	0	1	1	14	4	0	2	0	0	0	0	1	0	0	3	3	0	0	1	5	26	8	3	2	1	0	0	0	2	0	0
kprobe_multi	kretprobe.multi/bpf_fentry_test*:test_kretprobe	203	202	4	4	2	2	0	0	9	3	0	0	18	1	100	51	15	3	1	0	0	0	2	0	0	6	3	0	0	18	15	100	51	3	3	1	0	0	0	2	0	0
kprobe_multi_empty	kprobe.multi/:test_kprobe_empty	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kprobe_multi_override	kprobe:test_kprobe_override	14	14	14	3	1	2	0	0	6	1	0	0	1	0	2	1	0	2	0	0	0	0	1	0	0	4	1	0	0	1	0	2	1	0	2	1	0	0	0	2	0	0
kprobe_multi_override	kprobe.multi:test_override	14	14	14	3	1	2	0	0	6	1	0	0	1	0	2	1	0	2	0	0	0	0	1	0	0	4	1	0	0	1	0	2	1	0	2	1	0	0	0	2	0	0
kprobe_multi_session	fentry/bpf_modify_return_test:trigger	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kprobe_multi_session	kprobe.session/bpf_fentry_test*:test_kprobe	76	65	76	65	1	1	0	0	16	13	0	0	2	1	28	13	0	2	0	0	0	0	1	0	0	14	3	0	0	2	1	28	13	1	2	0	0	0	0	1	0	0
kprobe_multi_session	kprobe.session/bpf_fentry_test1:test_kprobe_syms	76	65	76	65	1	1	0	0	16	13	0	0	2	1	28	13	0	2	0	0	0	0	1	0	0	14	3	0	0	2	1	28	13	1	2	0	0	0	0	1	0	0
kprobe_multi_session_cookie	fentry/bpf_modify_return_test:trigger	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kprobe_multi_session_cookie	kprobe.session/bpf_fentry_test1:test_kprobe_1	31	30	31	5	1	2	0	0	9	6	0	0	2	2	4	3	1	1	2	0	0	0	1	0	0	10	2	0	0	2	2	4	3	1	1	3	0	0	0	2	0	0
kprobe_multi_session_cookie	kprobe.session/bpf_fentry_test1:test_kprobe_2	30	30	30	5	1	2	0	0	11	3	0	0	2	2	4	3	1	1	2	0	0	0	1	0	0	10	2	0	0	2	2	4	3	1	1	3	0	0	0	2	0	0
kprobe_multi_session_cookie	kprobe.session/bpf_fentry_test1:test_kprobe_3	30	30	30	5	1	2	0	0	11	3	0	0	2	2	4	3	1	1	2	0	0	0	1	0	0	10	2	0	0	2	2	4	3	1	1	3	0	0	0	2	0	0
kprobe_write_ctx	?fentry/bpf_fentry_test1:fentry	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kprobe_write_ctx	?freplace:freplace_kprobe	4	3	4	3	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
kprobe_write_ctx	?kprobe:kprobe_dummy	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kprobe_write_ctx	kprobe:kprobe_write_ctx	4	3	4	3	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
kprobe_write_ctx	kprobe.multi:kprobe_multi_write_ctx	4	3	4	3	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
livepatch_trampoline	fentry/cmdline_proc_show:fentry_cmdline	14	11	14	11	1	1	0	0	3	2	0	0	1	1	4	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	4	1	0	1	0	0	0	0	1	0	0
livepatch_trampoline	fexit/cmdline_proc_show:fexit_cmdline	14	11	14	11	1	1	0	0	3	2	0	0	1	1	4	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	4	1	0	1	0	0	0	0	1	0	0
load_bytes_relative	cgroup_skb/egress:load_bytes_relative	40	43	40	43	1	1	44	48	15	12	0	3	0	0	2	3	0	4	0	0	0	0	1	0	0	14	10	0	9	0	0	2	3	0	4	0	0	0	0	1	0	0
loop2	raw_tracepoint/consume_skb:while_true	12	12	12	12	1	1	0	0	1	5	0	0	1	0	0	2	2	0	0	0	0	0	1	0	0	1	5	0	0	1	0	0	2	2	0	0	0	0	0	1	0	0
loop4	socket:combinations	14	139	14	139	1	1	0	128	0	8	0	0	1	0	0	2	2	0	0	0	0	0	1	0	0	0	57	20	21	20	0	0	20	0	0	0	0	0	0	1	0	0
loop5	socket:while_true	18	16	18	16	1	1	0	0	0	9	0	0	1	0	0	5	2	0	0	0	0	0	1	0	0	0	9	0	0	1	0	0	4	1	0	0	0	0	0	1	0	0
lru_lock_nmi	perf_event:oncpu	28	27	28	27	1	1	16	12	8	4	0	2	0	0	6	1	1	4	0	0	1	0	1	0	0	7	4	0	2	0	0	6	1	1	4	0	0	1	0	1	0	0
lsm	fentry.s/__x64_sys_setdomainname:test_sys_setdomainname	23	39	23	4	1	2	4	24	2	5	1	1	4	1	2	5	0	1	0	0	0	0	1	0	0	11	6	3	3	2	1	2	5	0	3	1	0	0	0	2	0	0
lsm	lsm.s/bprm_committed_creds:test_void_hook	103	107	103	4	1	2	68	72	35	5	0	1	8	9	20	11	0	13	0	0	0	0	1	0	0	28	4	0	9	8	9	20	11	2	13	1	0	0	0	2	0	0
lsm	lsm/file_mprotect:test_int_hook	26	31	26	4	1	2	0	0	2	3	0	0	9	1	4	5	0	1	0	0	0	0	1	0	0	5	4	0	0	8	1	4	5	0	1	1	0	0	0	2	0	0
lsm	lsm/task_free:test_task_free	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
lsm_bdev	lsm.s/bdev_alloc_security:bdev_alloc_security	11	12	11	12	1	1	0	1	3	3	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	3	3	0	1	0	0	2	0	0	1	0	0	1	0	1	0	0
lsm_bdev	lsm.s/bdev_setintegrity:bdev_setintegrity	45	45	45	45	1	1	12	13	13	6	0	2	4	2	6	5	1	4	0	0	1	0	1	0	0	12	5	0	3	4	2	6	5	2	4	0	0	1	0	1	0	0
lsm_bdev	lsm/bdev_free_security:bdev_free_security	9	10	9	10	1	1	4	4	2	0	0	1	2	0	2	0	0	1	0	0	0	0	1	0	0	2	1	0	1	2	0	2	0	0	1	0	0	0	0	1	0	0
lsm_cgroup_nonvoid	lsm_cgroup/inet_csk_clone:nonvoid_socket_clone	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
lsm_tailcall	lsm/file_permission:lsm_file_permission_prog	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
lsm_tailcall	lsm/kernfs_init_security:lsm_kernfs_init_security_entry	9	6	9	6	1	1	0	0	4	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0
lsm_tailcall	lsm/kernfs_init_security:lsm_kernfs_init_security_prog	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
lwt_misc	lwt_xmit:test_missing_dst	20	27	20	27	1	1	24	20	3	8	0	3	2	2	0	0	0	1	0	0	0	0	1	0	0	2	3	0	20	0	0	0	0	0	1	0	0	0	0	1	0	0
map_excl	?fentry.s/__x64_sys_getpgid:should_have_access	14	12	14	12	1	1	8	8	5	3	0	2	0	0	2	0	0	1	0	0	0	0	1	0	0	5	1	0	2	0	0	2	0	0	1	0	0	0	0	1	0	0
map_excl	?fentry.s/__x64_sys_getpgid:should_not_have_access	14	12	14	12	1	1	8	8	5	3	0	2	0	0	2	0	0	1	0	0	0	0	1	0	0	5	1	0	2	0	0	2	0	0	1	0	0	0	0	1	0	0
missed_kprobe	fentry/bpf_modify_return_test:trigger	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_kprobe	kprobe/bpf_fentry_test1:test1	3	3	3	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
missed_kprobe	kprobe/bpf_kfunc_common_test:test2	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_kprobe_recursion	fentry/bpf_modify_return_test:trigger	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_kprobe_recursion	kprobe.multi/bpf_fentry_test1:test1	3	3	3	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
missed_kprobe_recursion	kprobe.multi/bpf_kfunc_common_test:test5	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_kprobe_recursion	kprobe.session/bpf_kfunc_common_test:test6	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_kprobe_recursion	kprobe/bpf_kfunc_common_test:test2	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_kprobe_recursion	kprobe/bpf_kfunc_common_test:test3	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_kprobe_recursion	kprobe/bpf_kfunc_common_test:test4	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_tp_recursion	fentry/bpf_modify_return_test:trigger	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_tp_recursion	kprobe/bpf_fentry_test1:test1	6	9	6	9	1	1	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	3	2	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0
missed_tp_recursion	tp/bpf_trace/bpf_trace_printk:test2	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_tp_recursion	tp/bpf_trace/bpf_trace_printk:test3	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
missed_tp_recursion	tp/bpf_trace/bpf_trace_printk:test4	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
mmap_inner_array	fentry/__x64_sys_nanosleep:add_to_list_in_inner_array	40	37	40	37	1	1	8	8	5	4	0	2	3	4	14	4	0	3	0	0	0	0	1	0	0	5	1	0	2	3	4	14	4	0	3	0	0	0	0	1	0	0
modify_return	fentry/bpf_modify_return_test:fentry_test	20	20	20	20	1	1	0	0	1	5	0	0	2	2	6	2	0	1	0	0	0	0	1	0	0	1	5	0	0	2	2	6	2	0	1	0	0	0	0	1	0	0
modify_return	fentry/bpf_modify_return_test2:fentry_test2	20	20	20	20	1	1	0	0	1	5	0	0	2	2	6	2	0	1	0	0	0	0	1	0	0	1	5	0	0	2	2	6	2	0	1	0	0	0	0	1	0	0
modify_return	fexit/bpf_modify_return_test:fexit_test	30	30	30	30	1	1	0	0	1	9	0	0	4	2	8	4	0	1	0	0	0	0	1	0	0	1	9	0	0	4	2	8	4	0	1	0	0	0	0	1	0	0
modify_return	fexit/bpf_modify_return_test2:fexit_test2	30	30	30	30	1	1	0	0	1	9	0	0	4	2	8	4	0	1	0	0	0	0	1	0	0	1	9	0	0	4	2	8	4	0	1	0	0	0	0	1	0	0
modify_return	fmod_ret/bpf_modify_return_test:fmod_ret_test	27	27	27	27	1	1	0	0	1	7	0	0	4	2	8	3	0	1	0	0	0	0	1	0	0	1	7	0	0	4	2	8	3	0	1	0	0	0	0	1	0	0
modify_return	fmod_ret/bpf_modify_return_test2:fmod_ret_test2	27	27	27	27	1	1	0	0	1	7	0	0	4	2	8	3	0	1	0	0	0	0	1	0	0	1	7	0	0	4	2	8	3	0	1	0	0	0	0	1	0	0
mptcpify	fmod_ret/update_socket_protocol:mptcpify	29	23	29	23	1	1	0	0	5	9	0	0	4	0	2	7	0	1	0	0	0	0	1	0	0	2	7	0	0	4	0	2	5	1	1	0	0	0	0	1	0	0
nested_trust_success	tp_btf/task_newtask:test_nested_offset	6	6	6	6	1	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
nested_trust_success	tp_btf/task_newtask:test_read_cpumask	6	6	6	6	1	1	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0
nested_trust_success	tp_btf/tcp_probe:test_skb_field	9	9	9	9	1	1	0	0	2	1	0	0	2	0	2	0	0	1	0	0	0	0	1	0	0	2	1	0	0	2	0	2	0	0	1	0	0	0	0	1	0	0
netcnt_prog	cgroup/skb:bpf_nextcnt	48	47	48	47	1	1	0	0	14	2	0	0	10	7	6	3	0	3	0	0	2	0	1	0	0	13	2	0	0	10	7	6	3	0	3	0	0	2	0	1	0	0
prepare	cgroup_skb/egress:program	6	5	6	5	1	1	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0
priv_freplace_prog	freplace/xdp_prog1:new_xdp_prog2	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
priv_prog	xdp:xdp_prog1	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
raw_tp_null	tp_btf/bpf_testmod_test_raw_tp_null_tp:test_raw_tp_null	16	17	16	17	1	1	0	0	2	1	0	0	4	1	4	2	0	1	0	0	0	0	1	0	0	1	3	0	0	4	1	4	2	0	1	0	0	0	0	1	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:get_cgroup_id	19	34	19	24	1	6	0	0	1	1	0	0	6	1	4	2	0	1	2	0	0	0	1	0	0	6	1	0	0	6	1	4	2	0	1	7	0	0	0	6	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:inproper_sleepable_helper	30	34	30	32	1	2	4	4	9	3	1	1	2	1	4	2	0	4	2	0	0	0	1	0	0	12	2	1	1	1	1	4	2	1	4	3	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:miss_lock	13	13	13	13	1	1	0	0	4	1	0	0	0	0	2	0	0	2	3	0	0	0	1	0	0	4	1	0	0	0	0	2	0	0	2	3	0	0	0	1	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:miss_unlock	11	11	11	11	1	1	0	0	4	1	0	0	0	0	2	0	0	2	1	0	0	0	1	0	0	4	1	0	0	0	0	2	0	0	2	1	0	0	0	1	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:rcu_read_lock_global_subprog	32	21	15	11	3	3	4	0	2	9	4	4	0	0	0	2	1	3	4	0	0	0	3	0	0	2	7	0	0	0	0	0	2	0	3	4	0	0	0	3	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:rcu_read_lock_global_subprog_lock	30	18	12	7	3	3	4	0	2	9	4	4	0	0	0	1	1	2	4	0	0	0	3	0	0	2	6	0	0	0	0	0	1	0	2	4	0	0	0	3	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:rcu_read_lock_global_subprog_unlock	30	17	12	6	3	3	4	0	2	9	4	4	0	0	0	1	1	2	4	0	0	0	3	0	0	2	5	0	0	0	0	0	1	0	2	4	0	0	0	3	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:rcu_read_lock_sleepable_global_subprog_indirect	51	37	12	7	5	5	4	4	7	15	6	5	0	0	0	3	1	2	7	0	0	0	5	0	0	7	10	2	1	0	0	0	3	0	2	7	0	0	0	5	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:rcu_read_lock_sleepable_helper_global_subprog	21	18	11	8	2	2	4	4	3	5	3	3	0	0	0	1	0	1	3	0	0	0	2	0	0	3	6	1	1	0	0	0	1	0	1	3	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:rcu_read_lock_sleepable_kfunc_global_subprog	44	32	11	8	4	4	4	4	7	11	6	5	0	0	0	2	1	2	6	0	0	0	4	0	0	6	9	2	1	0	0	0	2	0	2	6	0	0	0	4	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:rcu_read_lock_subprog	24	16	12	10	2	2	4	0	0	8	2	3	0	0	0	2	1	3	3	0	0	0	2	0	0	0	6	0	0	0	0	0	2	0	3	3	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:rcu_read_lock_subprog_lock	22	13	9	6	2	2	4	0	0	8	2	3	0	0	0	1	1	2	3	0	0	0	2	0	0	0	5	0	0	0	0	0	1	0	2	3	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:rcu_read_lock_subprog_unlock	22	12	9	5	2	2	4	0	0	8	2	3	0	0	0	1	1	2	3	0	0	0	2	0	0	0	4	0	0	0	0	0	1	0	2	3	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:task_succ	34	43	34	39	1	3	8	8	9	1	0	1	4	1	8	4	0	3	2	0	0	0	1	0	0	11	1	0	1	4	1	8	4	3	3	4	0	0	0	3	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:task_trusted_non_rcuptr	13	20	13	16	1	3	0	0	3	1	0	0	2	0	2	0	0	2	2	0	0	0	1	0	0	6	1	0	0	2	0	2	0	0	2	4	0	0	0	3	0	0
rcu_read_lock	?fentry.s/__x64_sys_getpgid:task_untrusted_rcuptr	13	17	13	15	1	2	0	0	4	1	0	0	1	0	2	0	0	2	2	0	0	0	1	0	0	6	1	0	0	1	0	2	0	0	2	3	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_nanosleep:cross_rcu_region	15	19	15	17	1	2	0	0	4	1	0	0	1	0	2	0	0	2	4	0	0	0	1	0	0	6	1	0	0	1	0	2	0	0	2	5	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_nanosleep:nested_rcu_region	15	19	15	17	1	2	0	0	3	1	0	0	1	0	2	1	0	2	4	0	0	0	1	0	0	5	1	0	0	1	0	2	1	0	2	5	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_nanosleep:nested_rcu_region_unbalanced_1	16	20	16	18	1	2	0	0	3	1	0	0	1	0	2	1	0	2	5	0	0	0	1	0	0	5	1	0	0	1	0	2	1	0	2	6	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_nanosleep:nested_rcu_region_unbalanced_2	16	20	16	18	1	2	0	0	3	1	0	0	1	0	2	1	0	2	5	0	0	0	1	0	0	5	1	0	0	1	0	2	1	0	2	6	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_nanosleep:no_lock	9	13	9	11	1	2	0	0	2	1	0	0	1	0	2	0	0	2	0	0	0	0	1	0	0	4	1	0	0	1	0	2	0	0	2	1	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_nanosleep:task_acquire	21	27	21	25	1	2	0	0	6	1	0	0	2	0	2	3	0	2	4	0	0	0	1	0	0	9	1	0	0	1	0	2	3	1	2	6	0	0	0	2	0	0
rcu_read_lock	?fentry.s/__x64_sys_nanosleep:two_regions	15	19	15	17	1	2	0	0	3	1	0	0	1	0	2	1	0	2	4	0	0	0	1	0	0	5	1	0	0	1	0	2	1	0	2	5	0	0	0	2	0	0
rcu_read_lock	?fentry/__x64_sys_getpgid:non_sleepable_1	13	17	13	15	1	2	0	0	3	1	0	0	1	0	2	1	0	2	2	0	0	0	1	0	0	5	1	0	0	1	0	2	1	0	2	3	0	0	0	2	0	0
rcu_read_lock	?fentry/__x64_sys_getpgid:non_sleepable_2	15	19	15	17	1	2	0	0	3	1	0	0	1	0	2	1	0	2	4	0	0	0	1	0	0	5	1	0	0	1	0	2	1	0	2	5	0	0	0	2	0	0
rcu_read_lock	?fentry/__x64_sys_getpgid:non_sleepable_rcu_mismatch	13	17	13	15	1	2	0	0	3	1	0	0	1	0	2	1	0	2	2	0	0	0	1	0	0	5	1	0	0	1	0	2	1	0	2	3	0	0	0	2	0	0
